status,global_index,category,family,scheme,description,parameter_name,parameter_value,variant_index,is_control,mean_full_acc,mean_in_acc,mean_out_acc,support_loss,validation_loss,top_weights,art_painting_full_acc,mean_full_acc,mean_in_acc,mean_out_acc,test_env0_in_acc,test_env0_out_acc
success,239,consensus,leave_one_out_pivotality,leave_one_out_pivotality__power_4p0,Prefer checkpoints whose removal hurts the uniform committee the most.,power,4.0,8,False,0.87939453125,0.8749237339841367,0.8973105134474327,0.11658629750905007,0.10197115760734853,"[{'index': 3, 'rank': 1, 'step': 600, 'weight': 0.4703923842348935}, {'index': 17, 'rank': 2, 'step': 4550, 'weight': 0.17252303351082796}, {'index': 12, 'rank': 3, 'step': 2050, 'weight': 0.08137087047265319}, {'index': 0, 'rank': 4, 'step': 250, 'weight': 0.06770647003411193}, {'index': 18, 'rank': 5, 'step': 5100, 'weight': 0.06568119277857737}]",0.87939453125,0.87939453125,0.8749237339841367,0.8973105134474327,0.8749237339841367,0.8973105134474327
success,391,domain,boundary_gain_domain_guard,boundary_gain_domain_guard__alpha_0p05,Prefer checkpoints that improve boundary examples without large source-domain imbalance.,alpha,0.05,0,False,0.87939453125,0.8755338621110433,0.8948655256723717,0.132608331062577,0.0983661960716508,"[{'index': 22, 'rank': 1, 'step': 8000, 'weight': 0.06838591812951476}, {'index': 23, 'rank': 2, 'step': 13950, 'weight': 0.06340336696287303}, {'index': 19, 'rank': 3, 'step': 6650, 'weight': 0.05730510183356137}, {'index': 9, 'rank': 4, 'step': 1250, 'weight': 0.05725590468043637}, {'index': 13, 'rank': 5, 'step': 2100, 'weight': 0.056170287165200915}]",0.87939453125,0.87939453125,0.8755338621110433,0.8948655256723717,0.8755338621110433,0.8948655256723717
success,495,error_structure,boundary_example_emphasis,boundary_example_emphasis__temperature_0p04,Prefer checkpoints that improve confidence on near-boundary support examples.,temperature,0.04,4,False,0.87939453125,0.87614399023795,0.8924205378973105,0.14866031874993918,0.05277624353766441,"[{'index': 22, 'rank': 1, 'step': 8000, 'weight': 0.08007270369515879}, {'index': 23, 'rank': 2, 'step': 13950, 'weight': 0.07171217700511698}, {'index': 9, 'rank': 3, 'step': 1250, 'weight': 0.060215981624909196}, {'index': 19, 'rank': 4, 'step': 6650, 'weight': 0.05869441121847784}, {'index': 13, 'rank': 5, 'step': 2100, 'weight': 0.058651535760353125}]",0.87939453125,0.87939453125,0.87614399023795,0.8924205378973105,0.87614399023795,0.8924205378973105
success,547,error_structure,tail_rescue_guardrail,tail_rescue_guardrail__alpha_0p5,Reward hard-example gains while guarding against damage on easy examples.,alpha,0.5,6,False,0.87939453125,0.87614399023795,0.8924205378973105,0.12634238510867907,0.05624816310005028,"[{'index': 22, 'rank': 1, 'step': 8000, 'weight': 0.06777040214226006}, {'index': 23, 'rank': 2, 'step': 13950, 'weight': 0.06212671619110513}, {'index': 11, 'rank': 3, 'step': 1550, 'weight': 0.05792938137160113}, {'index': 14, 'rank': 4, 'step': 3000, 'weight': 0.05524833992354546}, {'index': 9, 'rank': 5, 'step': 1250, 'weight': 0.05496506467923579}]",0.87939453125,0.87939453125,0.87614399023795,0.8924205378973105,0.87614399023795,0.8924205378973105
success,231,consensus,leave_one_out_pivotality,leave_one_out_pivotality__power_0p25,Prefer checkpoints whose removal hurts the uniform committee the most.,power,0.25,0,False,0.87939453125,0.8767541183648566,0.8899755501222494,0.1094686578972639,0.06508866152843508,"[{'index': 3, 'rank': 1, 'step': 600, 'weight': 0.057910217689055916}, {'index': 17, 'rank': 2, 'step': 4550, 'weight': 0.05439129170609312}, {'index': 12, 'rank': 3, 'step': 2050, 'weight': 0.051895624198050834}, {'index': 0, 'rank': 4, 'step': 250, 'weight': 0.051302770109376145}, {'index': 18, 'rank': 5, 'step': 5100, 'weight': 0.0512054862183951}]",0.87939453125,0.87939453125,0.8767541183648566,0.8899755501222494,0.8767541183648566,0.8899755501222494
success,395,domain,boundary_gain_domain_guard,boundary_gain_domain_guard__alpha_0p3,Prefer checkpoints that improve boundary examples without large source-domain imbalance.,alpha,0.3,4,False,0.87939453125,0.8767541183648566,0.8899755501222494,0.13965655052506312,0.06654596536913339,"[{'index': 22, 'rank': 1, 'step': 8000, 'weight': 0.07604346687666316}, {'index': 23, 'rank': 2, 'step': 13950, 'weight': 0.06338460450439833}, {'index': 19, 'rank': 3, 'step': 6650, 'weight': 0.06117376185854469}, {'index': 8, 'rank': 4, 'step': 1000, 'weight': 0.05880977856097805}, {'index': 9, 'rank': 5, 'step': 1250, 'weight': 0.05562539759379277}]",0.87939453125,0.87939453125,0.8767541183648566,0.8899755501222494,0.8767541183648566,0.8899755501222494
success,23,blend,denoised_residual_committee,denoised_residual_committee__alpha_0p15,Prefer checkpoints whose low-rank-denoised projection quality aligns with committee residual correction.,alpha,0.15,2,False,0.87939453125,0.8773642464917633,0.8875305623471883,0.12134060031264135,0.08063630988242246,"[{'index': 8, 'rank': 1, 'step': 1000, 'weight': 0.09254398875306175}, {'index': 0, 'rank': 2, 'step': 250, 'weight': 0.0784825853419989}, {'index': 15, 'rank': 3, 'step': 3400, 'weight': 0.07128536868567485}, {'index': 23, 'rank': 4, 'step': 13950, 'weight': 0.06112402069382409}, {'index': 5, 'rank': 5, 'step': 850, 'weight': 0.05993194056757129}]",0.87939453125,0.87939453125,0.8773642464917633,0.8875305623471883,0.8773642464917633,0.8875305623471883
success,63,calibration,classwise_calibration_parity,classwise_calibration_parity__power_0p75,Prefer checkpoints with balanced calibration across classes.,power,0.75,2,False,0.87939453125,0.8773642464917633,0.8875305623471883,0.12970801122976144,0.08781954132709183,"[{'index': 12, 'rank': 1, 'step': 2050, 'weight': 0.0549939581602322}, {'index': 2, 'rank': 2, 'step': 450, 'weight': 0.047887987435191424}, {'index': 1, 'rank': 3, 'step': 350, 'weight': 0.04590244258162011}, {'index': 9, 'rank': 4, 'step': 1250, 'weight': 0.04444369981371913}, {'index': 8, 'rank': 5, 'step': 1000, 'weight': 0.044160586826839536}]",0.87939453125,0.87939453125,0.8773642464917633,0.8875305623471883,0.8773642464917633,0.8875305623471883
success,115,cluster,community_core_committee,community_core_committee__power_1p25,Prefer checkpoints that sit close to community centers in trajectory space.,power,1.25,4,False,0.87939453125,0.8773642464917633,0.8875305623471883,0.12586944943091066,0.07292937917611365,"[{'index': 9, 'rank': 1, 'step': 1250, 'weight': 0.10719571229540331}, {'index': 8, 'rank': 2, 'step': 1000, 'weight': 0.09333499862239336}, {'index': 22, 'rank': 3, 'step': 8000, 'weight': 0.08586479717205298}, {'index': 13, 'rank': 4, 'step': 2100, 'weight': 0.06693554298495992}, {'index': 7, 'rank': 5, 'step': 950, 'weight': 0.06050453825371354}]",0.87939453125,0.87939453125,0.8773642464917633,0.8875305623471883,0.8773642464917633,0.8875305623471883
success,635,subspace,residual_to_uniform_soup,residual_to_uniform_soup__temperature_0p04,Prefer checkpoints that correct the uniform committee residual directly.,temperature,0.04,4,False,0.87939453125,0.8773642464917633,0.8875305623471883,0.1143382028898712,0.0839358117360966,"[{'index': 22, 'rank': 1, 'step': 8000, 'weight': 0.04726199887635305}, {'index': 9, 'rank': 2, 'step': 1250, 'weight': 0.045039835379483764}, {'index': 17, 'rank': 3, 'step': 4550, 'weight': 0.04449733728099854}, {'index': 23, 'rank': 4, 'step': 13950, 'weight': 0.04425385373402723}, {'index': 21, 'rank': 5, 'step': 7450, 'weight': 0.044147529004619095}]",0.87939453125,0.87939453125,0.8773642464917633,0.8875305623471883,0.8773642464917633,0.8875305623471883
